company_ticker,date,closing_price
AAPL,1993-03-02,1.94
AAPL,1993-03-03,1.95
AAPL,1993-03-04,1.96
AAPL,1993-03-05,1.96
AAPL,1993-03-08,2.02
AAPL,1993-03-09,2.03
AAPL,1993-03-10,2.03
AAPL,1993-03-11,2.03
AAPL,1993-03-12,2.01
AAPL,1993-03-15,2.04
AAPL,1993-03-16,2.02
AAPL,1993-03-17,1.97
AAPL,1993-03-18,1.95
AAPL,1993-03-19,1.92
AAPL,1993-03-22,1.9
AAPL,1993-03-23,1.88
AAPL,1993-03-24,1.92
AAPL,1993-03-25,1.96
AAPL,1993-03-26,1.9
AAPL,1993-03-29,1.82
AAPL,1993-03-30,1.87
AAPL,1993-03-31,1.84
AAPL,1993-04-01,1.85
AAPL,1993-04-02,1.79
AAPL,1993-04-05,1.79
AAPL,1993-04-06,1.74
AAPL,1993-04-07,1.8
AAPL,1993-04-08,1.78
AAPL,1993-04-12,1.79
AAPL,1993-04-13,1.73
AAPL,1993-04-14,1.74
AAPL,1993-04-15,1.69
AAPL,1993-04-16,1.72
AAPL,1993-04-19,1.73
AAPL,1993-04-20,1.79
AAPL,1993-04-21,1.77
AAPL,1993-04-22,1.79
AAPL,1993-04-23,1.76
AAPL,1993-04-26,1.75
AAPL,1993-04-27,1.79
AAPL,1993-04-28,1.83
AAPL,1993-04-29,1.81
AAPL,1993-04-30,1.83
AAPL,1993-05-03,1.85
AAPL,1993-05-04,1.91
AAPL,1993-05-05,1.95
AAPL,1993-05-06,1.92
AAPL,1993-05-07,1.96
AAPL,1993-05-10,1.96
AAPL,1993-05-11,1.95
AAPL,1993-05-12,1.9
AAPL,1993-05-13,1.98
AAPL,1993-05-14,1.98
AAPL,1993-05-17,1.99
AAPL,1993-05-18,1.98
AAPL,1993-05-19,2.04
AAPL,1993-05-20,2.1
AAPL,1993-05-21,2.05
AAPL,1993-05-24,2.06
AAPL,1993-05-25,2.01
AAPL,1993-05-26,2.06
AAPL,1993-05-27,2.05
AAPL,1993-05-28,2.02
AAPL,1993-06-01,2.04
AAPL,1993-06-02,2.04
AAPL,1993-06-03,2.01
AAPL,1993-06-04,1.96
AAPL,1993-06-07,1.81
AAPL,1993-06-08,1.77
AAPL,1993-06-09,1.58
AAPL,1993-06-10,1.59
AAPL,1993-06-11,1.56
AAPL,1993-06-14,1.59
AAPL,1993-06-15,1.5
AAPL,1993-06-16,1.51
AAPL,1993-06-17,1.47
AAPL,1993-06-18,1.46
AAPL,1993-06-21,1.42
AAPL,1993-06-22,1.48
AAPL,1993-06-23,1.45
AAPL,1993-06-24,1.49
AAPL,1993-06-25,1.43
AAPL,1993-06-28,1.43
AAPL,1993-06-29,1.39
AAPL,1993-06-30,1.41
AAPL,1993-07-01,1.36
AAPL,1993-07-02,1.38
AAPL,1993-07-06,1.35
AAPL,1993-07-07,1.3
AAPL,1993-07-08,1.3
AAPL,1993-07-09,1.31
AAPL,1993-07-12,1.36
AAPL,1993-07-13,1.33
AAPL,1993-07-14,1.33
AAPL,1993-07-15,1.28
AAPL,1993-07-16,0.98
AAPL,1993-07-19,0.92
AAPL,1993-07-20,0.96
AAPL,1993-07-21,0.94
AAPL,1993-07-22,0.95
AAPL,1993-07-23,0.94
AAPL,1993-07-26,0.96
AAPL,1993-07-27,0.95
AAPL,1993-07-28,0.96
AAPL,1993-07-29,0.97
AAPL,1993-07-30,0.99
AAPL,1993-08-02,1.02
AAPL,1993-08-03,1.04
AAPL,1993-08-04,1.08
AAPL,1993-08-05,1.05
AAPL,1993-08-06,1.04
AAPL,1993-08-09,1.06
AAPL,1993-08-10,1.02
AAPL,1993-08-11,0.98
AAPL,1993-08-12,0.95
AAPL,1993-08-13,0.98
AAPL,1993-08-16,0.98
AAPL,1993-08-17,1.01
AAPL,1993-08-18,1.02
AAPL,1993-08-19,0.98
AAPL,1993-08-20,1.0
AAPL,1993-08-23,1.01
AAPL,1993-08-24,1.0
AAPL,1993-08-25,0.97
AAPL,1993-08-26,0.96
AAPL,1993-08-27,0.95
AAPL,1993-08-30,0.93
AAPL,1993-08-31,0.95
AAPL,1993-09-01,0.93
AAPL,1993-09-02,0.92
AAPL,1993-09-03,0.92
AAPL,1993-09-07,0.94
AAPL,1993-09-08,0.96
AAPL,1993-09-09,0.93
AAPL,1993-09-10,0.94
AAPL,1993-09-13,0.9
AAPL,1993-09-14,0.87
AAPL,1993-09-15,0.88
AAPL,1993-09-16,0.88
AAPL,1993-09-17,0.9
AAPL,1993-09-20,0.89
AAPL,1993-09-21,0.88
AAPL,1993-09-22,0.91
AAPL,1993-09-23,0.88
AAPL,1993-09-24,0.89
AAPL,1993-09-27,0.88
AAPL,1993-09-28,0.88
AAPL,1993-09-29,0.85
AAPL,1993-09-30,0.83
AAPL,1993-10-01,0.81
AAPL,1993-10-04,0.81
AAPL,1993-10-05,0.84
AAPL,1993-10-06,0.84
AAPL,1993-10-07,0.82
AAPL,1993-10-08,0.81
AAPL,1993-10-11,0.85
AAPL,1993-10-12,0.86
AAPL,1993-10-13,0.86
AAPL,1993-10-14,0.85
AAPL,1993-10-15,1.01
AAPL,1993-10-18,1.01
AAPL,1993-10-19,0.99
AAPL,1993-10-20,0.99
AAPL,1993-10-21,1.08
AAPL,1993-10-22,1.08
AAPL,1993-10-25,1.07
AAPL,1993-10-26,1.06
AAPL,1993-10-27,1.13
AAPL,1993-10-28,1.11
AAPL,1993-10-29,1.1
AAPL,1993-11-01,1.13
AAPL,1993-11-02,1.17
AAPL,1993-11-03,1.13
AAPL,1993-11-04,1.15
AAPL,1993-11-05,1.14
AAPL,1993-11-08,1.1
AAPL,1993-11-09,1.08
AAPL,1993-11-10,1.1
AAPL,1993-11-11,1.12
AAPL,1993-11-12,1.13
AAPL,1993-11-15,1.14
AAPL,1993-11-16,1.21
AAPL,1993-11-17,1.2
AAPL,1993-11-18,1.2
AAPL,1993-11-19,1.18
AAPL,1993-11-22,1.16
AAPL,1993-11-23,1.18
AAPL,1993-11-24,1.18
AAPL,1993-11-26,1.17
AAPL,1993-11-29,1.13
AAPL,1993-11-30,1.13
AAPL,1993-12-01,1.13
AAPL,1993-12-02,1.13
AAPL,1993-12-03,1.13
AAPL,1993-12-06,1.15
AAPL,1993-12-07,1.15
AAPL,1993-12-08,1.14
AAPL,1993-12-09,1.07
AAPL,1993-12-10,1.01
AAPL,1993-12-13,1.05
AAPL,1993-12-14,1.04
AAPL,1993-12-15,1.06
AAPL,1993-12-16,1.05
AAPL,1993-12-17,1.05
AAPL,1993-12-20,1.02
AAPL,1993-12-21,0.98
AAPL,1993-12-22,1.0
AAPL,1993-12-23,0.97
AAPL,1993-12-27,1.02
AAPL,1993-12-28,1.04
AAPL,1993-12-29,1.02
AAPL,1993-12-30,1.06
AAPL,1993-12-31,1.04
AAPL,1994-01-03,1.07
AAPL,1994-01-04,1.13
AAPL,1994-01-05,1.21
AAPL,1994-01-06,1.17
AAPL,1994-01-07,1.18
AAPL,1994-01-10,1.2
AAPL,1994-01-11,1.14
AAPL,1994-01-12,1.09
AAPL,1994-01-13,1.09
AAPL,1994-01-14,1.11
AAPL,1994-01-17,1.08
AAPL,1994-01-18,1.05
AAPL,1994-01-19,1.04
AAPL,1994-01-20,1.07
AAPL,1994-01-21,1.19
AAPL,1994-01-24,1.25
AAPL,1994-01-25,1.21
AAPL,1994-01-26,1.2
AAPL,1994-01-27,1.22
AAPL,1994-01-28,1.21
AAPL,1994-01-31,1.17
AAPL,1994-02-01,1.19
AAPL,1994-02-02,1.18
AAPL,1994-02-03,1.2
AAPL,1994-02-04,1.2
AAPL,1994-02-07,1.3
AAPL,1994-02-08,1.28
AAPL,1994-02-09,1.29
AAPL,1994-02-10,1.3
AAPL,1994-02-11,1.32
AAPL,1994-02-14,1.32
AAPL,1994-02-15,1.33
AAPL,1994-02-16,1.31
AAPL,1994-02-17,1.32
AAPL,1994-02-18,1.29
AAPL,1994-02-22,1.33
AAPL,1994-02-23,1.33
AAPL,1994-02-24,1.31
AAPL,1994-02-25,1.29
AAPL,1994-02-28,1.3
AAPL,1994-03-01,1.29
AAPL,1994-03-02,1.27
AAPL,1994-03-03,1.28
AAPL,1994-03-04,1.31
AAPL,1994-03-07,1.35
AAPL,1994-03-08,1.32
AAPL,1994-03-09,1.34
AAPL,1994-03-10,1.33
AAPL,1994-03-11,1.33
AAPL,1994-03-14,1.36
AAPL,1994-03-15,1.34
AAPL,1994-03-16,1.31
AAPL,1994-03-17,1.3
AAPL,1994-03-18,1.3
AAPL,1994-03-21,1.27
AAPL,1994-03-22,1.25
AAPL,1994-03-23,1.25
AAPL,1994-03-24,1.24
AAPL,1994-03-25,1.17
AAPL,1994-03-28,1.19
AAPL,1994-03-29,1.17
AAPL,1994-03-30,1.16
AAPL,1994-03-31,1.19
AAPL,1994-04-04,1.19
AAPL,1994-04-05,1.2
AAPL,1994-04-06,1.2
AAPL,1994-04-07,1.19
AAPL,1994-04-08,1.2
AAPL,1994-04-11,1.2
AAPL,1994-04-12,1.14
AAPL,1994-04-13,1.13
AAPL,1994-04-14,1.13
AAPL,1994-04-15,1.08
AAPL,1994-04-18,1.06
AAPL,1994-04-19,1.04
AAPL,1994-04-20,1.01
AAPL,1994-04-21,1.06
AAPL,1994-04-22,1.06
AAPL,1994-04-25,1.11
AAPL,1994-04-26,1.12
AAPL,1994-04-28,1.08
AAPL,1994-04-29,1.07
AAPL,1994-05-02,1.11
AAPL,1994-05-03,1.08
AAPL,1994-05-04,1.18
AAPL,1994-05-05,1.17
AAPL,1994-05-06,1.15
AAPL,1994-05-09,1.12
AAPL,1994-05-10,1.11
AAPL,1994-05-11,1.08
AAPL,1994-05-12,1.06
AAPL,1994-05-13,1.07
AAPL,1994-05-16,1.05
AAPL,1994-05-17,1.05
AAPL,1994-05-18,1.09
AAPL,1994-05-19,1.15
AAPL,1994-05-20,1.11
AAPL,1994-05-23,1.09
AAPL,1994-05-24,1.1
AAPL,1994-05-25,1.12
AAPL,1994-05-26,1.09
AAPL,1994-05-27,1.07
AAPL,1994-05-31,1.04
AAPL,1994-06-01,1.01
AAPL,1994-06-02,0.98
AAPL,1994-06-03,0.99
AAPL,1994-06-06,0.98
AAPL,1994-06-07,0.98
AAPL,1994-06-08,0.93
AAPL,1994-06-09,0.96
AAPL,1994-06-10,0.95
AAPL,1994-06-13,0.96
AAPL,1994-06-14,0.97
AAPL,1994-06-15,0.99
AAPL,1994-06-16,0.94
AAPL,1994-06-17,0.95
AAPL,1994-06-20,0.97
AAPL,1994-06-21,0.93
AAPL,1994-06-22,0.94
AAPL,1994-06-23,0.9
AAPL,1994-06-24,0.91
AAPL,1994-06-27,0.94
AAPL,1994-06-28,0.96
AAPL,1994-06-29,0.93
AAPL,1994-06-30,0.95
AAPL,1994-07-01,0.92
AAPL,1994-07-05,0.95
AAPL,1994-07-06,0.93
AAPL,1994-07-07,0.96
AAPL,1994-07-08,0.97
AAPL,1994-07-11,0.96
AAPL,1994-07-12,1.01
AAPL,1994-07-13,1.06
AAPL,1994-07-14,1.02
AAPL,1994-07-15,1.01
AAPL,1994-07-18,1.01
AAPL,1994-07-19,0.99
AAPL,1994-07-20,0.95
AAPL,1994-07-21,1.0
AAPL,1994-07-22,1.11
AAPL,1994-07-25,1.13
AAPL,1994-07-26,1.12
AAPL,1994-07-27,1.11
AAPL,1994-07-28,1.14
AAPL,1994-07-29,1.2
AAPL,1994-08-01,1.19
AAPL,1994-08-02,1.16
AAPL,1994-08-03,1.18
AAPL,1994-08-04,1.19
AAPL,1994-08-05,1.19
AAPL,1994-08-08,1.21
AAPL,1994-08-09,1.2
AAPL,1994-08-10,1.24
AAPL,1994-08-11,1.23
AAPL,1994-08-12,1.24
AAPL,1994-08-15,1.24
AAPL,1994-08-16,1.24
AAPL,1994-08-17,1.25
AAPL,1994-08-18,1.24
AAPL,1994-08-19,1.25
AAPL,1994-08-22,1.25
AAPL,1994-08-23,1.25
AAPL,1994-08-24,1.25
AAPL,1994-08-25,1.25
AAPL,1994-08-26,1.28
AAPL,1994-08-29,1.26
AAPL,1994-08-30,1.29
AAPL,1994-08-31,1.29
AAPL,1994-09-01,1.25
AAPL,1994-09-02,1.26
AAPL,1994-09-06,1.27
AAPL,1994-09-07,1.29
AAPL,1994-09-08,1.29
AAPL,1994-09-09,1.28
AAPL,1994-09-12,1.28
AAPL,1994-09-13,1.28
AAPL,1994-09-14,1.25
AAPL,1994-09-15,1.29
AAPL,1994-09-16,1.3
AAPL,1994-09-19,1.27
AAPL,1994-09-20,1.23
AAPL,1994-09-21,1.22
AAPL,1994-09-22,1.21
AAPL,1994-09-23,1.21
AAPL,1994-09-26,1.21
AAPL,1994-09-27,1.21
AAPL,1994-09-28,1.21
AAPL,1994-09-29,1.22
AAPL,1994-09-30,1.2
AAPL,1994-10-03,1.18
AAPL,1994-10-04,1.21
AAPL,1994-10-05,1.35
AAPL,1994-10-06,1.29
AAPL,1994-10-07,1.32
AAPL,1994-10-10,1.39
AAPL,1994-10-11,1.42
AAPL,1994-10-12,1.5
AAPL,1994-10-13,1.47
AAPL,1994-10-14,1.47
AAPL,1994-10-17,1.42
AAPL,1994-10-18,1.47
AAPL,1994-10-19,1.47
AAPL,1994-10-20,1.46
AAPL,1994-10-21,1.52
AAPL,1994-10-24,1.51
AAPL,1994-10-25,1.52
AAPL,1994-10-26,1.54
AAPL,1994-10-27,1.53
AAPL,1994-10-28,1.5
AAPL,1994-10-31,1.54
AAPL,1994-11-01,1.54
AAPL,1994-11-02,1.48
AAPL,1994-11-03,1.48
AAPL,1994-11-04,1.44
AAPL,1994-11-07,1.46
AAPL,1994-11-08,1.51
AAPL,1994-11-09,1.49
AAPL,1994-11-10,1.48
AAPL,1994-11-11,1.47
AAPL,1994-11-14,1.52
AAPL,1994-11-15,1.48
AAPL,1994-11-16,1.46
AAPL,1994-11-17,1.43
AAPL,1994-11-18,1.43
AAPL,1994-11-21,1.36
AAPL,1994-11-22,1.33
AAPL,1994-11-23,1.32
AAPL,1994-11-25,1.35
AAPL,1994-11-28,1.35
AAPL,1994-11-29,1.37
AAPL,1994-11-30,1.33
AAPL,1994-12-01,1.29
AAPL,1994-12-02,1.31
AAPL,1994-12-05,1.33
AAPL,1994-12-06,1.34
AAPL,1994-12-07,1.31
AAPL,1994-12-08,1.28
AAPL,1994-12-09,1.29
AAPL,1994-12-12,1.3
AAPL,1994-12-13,1.3
AAPL,1994-12-14,1.35
AAPL,1994-12-15,1.33
AAPL,1994-12-16,1.33
AAPL,1994-12-19,1.4
AAPL,1994-12-20,1.38
AAPL,1994-12-21,1.37
AAPL,1994-12-22,1.38
AAPL,1994-12-23,1.39
AAPL,1994-12-27,1.4
AAPL,1994-12-28,1.4
AAPL,1994-12-29,1.41
AAPL,1994-12-30,1.39
AAPL,1995-01-03,1.37
AAPL,1995-01-04,1.41
AAPL,1995-01-05,1.39
AAPL,1995-01-06,1.5
AAPL,1995-01-09,1.47
AAPL,1995-01-10,1.56
AAPL,1995-01-11,1.67
AAPL,1995-01-12,1.62
AAPL,1995-01-13,1.6
AAPL,1995-01-16,1.59
AAPL,1995-01-17,1.61
AAPL,1995-01-18,1.63
AAPL,1995-01-19,1.64
AAPL,1995-01-20,1.52
AAPL,1995-01-23,1.51
AAPL,1995-01-24,1.49
AAPL,1995-01-25,1.46
AAPL,1995-01-26,1.41
AAPL,1995-01-27,1.42
AAPL,1995-01-30,1.43
AAPL,1995-01-31,1.44
AAPL,1995-02-01,1.43
AAPL,1995-02-02,1.49
AAPL,1995-02-03,1.45
AAPL,1995-02-06,1.45
AAPL,1995-02-07,1.46
AAPL,1995-02-08,1.51
AAPL,1995-02-09,1.56
AAPL,1995-02-10,1.56
AAPL,1995-02-13,1.56
AAPL,1995-02-14,1.53
AAPL,1995-02-15,1.52
AAPL,1995-02-16,1.54
AAPL,1995-02-17,1.52
AAPL,1995-02-21,1.46
AAPL,1995-02-22,1.46
AAPL,1995-02-23,1.44
AAPL,1995-02-24,1.39
AAPL,1995-02-27,1.37
AAPL,1995-02-28,1.41
AAPL,1995-03-01,1.43
AAPL,1995-03-02,1.43
AAPL,1995-03-03,1.44
AAPL,1995-03-06,1.42
AAPL,1995-03-07,1.37
AAPL,1995-03-08,1.41
AAPL,1995-03-09,1.42
AAPL,1995-03-10,1.41
AAPL,1995-03-13,1.36
AAPL,1995-03-14,1.25
AAPL,1995-03-15,1.25
AAPL,1995-03-16,1.26
AAPL,1995-03-17,1.25
AAPL,1995-03-20,1.26
AAPL,1995-03-21,1.29
AAPL,1995-03-22,1.36
AAPL,1995-03-23,1.33
AAPL,1995-03-24,1.35
AAPL,1995-03-27,1.33
AAPL,1995-03-28,1.23
AAPL,1995-03-29,1.23
AAPL,1995-03-30,1.26
AAPL,1995-03-31,1.26
AAPL,1995-04-03,1.27
AAPL,1995-04-04,1.21
AAPL,1995-04-05,1.24
AAPL,1995-04-06,1.31
AAPL,1995-04-07,1.31
AAPL,1995-04-10,1.31
AAPL,1995-04-11,1.35
AAPL,1995-04-12,1.39
AAPL,1995-04-13,1.37
AAPL,1995-04-17,1.37
AAPL,1995-04-18,1.34
AAPL,1995-04-19,1.3
AAPL,1995-04-20,1.34
AAPL,1995-04-21,1.4
AAPL,1995-04-24,1.39
AAPL,1995-04-25,1.35
AAPL,1995-04-26,1.37
AAPL,1995-04-27,1.35
AAPL,1995-04-28,1.37
AAPL,1995-05-01,1.37
AAPL,1995-05-02,1.36
AAPL,1995-05-03,1.36
AAPL,1995-05-04,1.38
AAPL,1995-05-05,1.39
AAPL,1995-05-08,1.45
AAPL,1995-05-09,1.47
AAPL,1995-05-10,1.48
AAPL,1995-05-11,1.46
AAPL,1995-05-12,1.56
AAPL,1995-05-15,1.56
AAPL,1995-05-16,1.56
AAPL,1995-05-17,1.57
AAPL,1995-05-18,1.55
AAPL,1995-05-19,1.53
AAPL,1995-05-22,1.58
AAPL,1995-05-23,1.57
AAPL,1995-05-24,1.55
AAPL,1995-05-25,1.55
AAPL,1995-05-26,1.52
AAPL,1995-05-30,1.5
AAPL,1995-05-31,1.48
AAPL,1995-06-01,1.51
AAPL,1995-06-02,1.5
AAPL,1995-06-05,1.55
AAPL,1995-06-06,1.57
AAPL,1995-06-07,1.54
AAPL,1995-06-08,1.53
AAPL,1995-06-09,1.55
AAPL,1995-06-12,1.58
AAPL,1995-06-13,1.57
AAPL,1995-06-14,1.56
AAPL,1995-06-15,1.56
AAPL,1995-06-16,1.57
AAPL,1995-06-19,1.58
AAPL,1995-06-20,1.69
AAPL,1995-06-21,1.76
AAPL,1995-06-22,1.75
AAPL,1995-06-23,1.74
AAPL,1995-06-26,1.72
AAPL,1995-06-27,1.66
AAPL,1995-06-28,1.67
AAPL,1995-06-29,1.69
AAPL,1995-06-30,1.66
AAPL,1995-07-03,1.68
AAPL,1995-07-05,1.66
AAPL,1995-07-06,1.68
AAPL,1995-07-07,1.74
AAPL,1995-07-10,1.74
AAPL,1995-07-11,1.68
AAPL,1995-07-12,1.68
AAPL,1995-07-13,1.7
AAPL,1995-07-14,1.74
AAPL,1995-07-17,1.75
AAPL,1995-07-18,1.72
AAPL,1995-07-19,1.63
AAPL,1995-07-20,1.68
AAPL,1995-07-21,1.56
AAPL,1995-07-24,1.62
AAPL,1995-07-25,1.63
AAPL,1995-07-26,1.62
AAPL,1995-07-27,1.67
AAPL,1995-07-28,1.63
AAPL,1995-07-31,1.61
AAPL,1995-08-01,1.55
AAPL,1995-08-02,1.58
AAPL,1995-08-03,1.61
AAPL,1995-08-04,1.58
AAPL,1995-08-07,1.55
AAPL,1995-08-08,1.52
AAPL,1995-08-09,1.54
AAPL,1995-08-10,1.53
AAPL,1995-08-11,1.54
AAPL,1995-08-14,1.55
AAPL,1995-08-15,1.57
AAPL,1995-08-16,1.59
AAPL,1995-08-17,1.59
AAPL,1995-08-18,1.6
AAPL,1995-08-21,1.58
AAPL,1995-08-22,1.6
AAPL,1995-08-23,1.63
AAPL,1995-08-24,1.63
AAPL,1995-08-25,1.6
AAPL,1995-08-28,1.54
AAPL,1995-08-29,1.54
AAPL,1995-08-30,1.55
AAPL,1995-08-31,1.54
AAPL,1995-09-01,1.53
AAPL,1995-09-05,1.55
AAPL,1995-09-06,1.56
AAPL,1995-09-07,1.6
AAPL,1995-09-08,1.6
AAPL,1995-09-11,1.58
AAPL,1995-09-12,1.53
AAPL,1995-09-13,1.51
AAPL,1995-09-14,1.43
AAPL,1995-09-15,1.28
AAPL,1995-09-18,1.31
AAPL,1995-09-19,1.31
AAPL,1995-09-20,1.31
AAPL,1995-09-21,1.32
AAPL,1995-09-22,1.32
AAPL,1995-09-25,1.34
AAPL,1995-09-26,1.33
AAPL,1995-09-27,1.29
AAPL,1995-09-28,1.35
AAPL,1995-09-29,1.33
AAPL,1995-10-02,1.34
AAPL,1995-10-03,1.34
AAPL,1995-10-04,1.3
AAPL,1995-10-05,1.3
AAPL,1995-10-06,1.27
AAPL,1995-10-09,1.24
AAPL,1995-10-10,1.24
AAPL,1995-10-11,1.25
AAPL,1995-10-12,1.26
AAPL,1995-10-13,1.29
AAPL,1995-10-16,1.29
AAPL,1995-10-17,1.31
AAPL,1995-10-18,1.33
AAPL,1995-10-19,1.24
AAPL,1995-10-20,1.25
AAPL,1995-10-23,1.25
AAPL,1995-10-24,1.25
AAPL,1995-10-25,1.24
AAPL,1995-10-26,1.25
AAPL,1995-10-27,1.24
AAPL,1995-10-30,1.26
AAPL,1995-10-31,1.3
AAPL,1995-11-01,1.31
AAPL,1995-11-02,1.31
AAPL,1995-11-03,1.3
AAPL,1995-11-06,1.36
AAPL,1995-11-07,1.42
AAPL,1995-11-08,1.39
AAPL,1995-11-09,1.41
AAPL,1995-11-10,1.42
AAPL,1995-11-13,1.46
AAPL,1995-11-14,1.48
AAPL,1995-11-15,1.46
AAPL,1995-11-16,1.43
AAPL,1995-11-17,1.43
AAPL,1995-11-20,1.38
AAPL,1995-11-21,1.38
AAPL,1995-11-22,1.38
AAPL,1995-11-24,1.44
AAPL,1995-11-27,1.41
AAPL,1995-11-28,1.43
AAPL,1995-11-29,1.4
AAPL,1995-11-30,1.36
AAPL,1995-12-01,1.34
AAPL,1995-12-04,1.41
AAPL,1995-12-05,1.41
AAPL,1995-12-06,1.38
AAPL,1995-12-07,1.38
AAPL,1995-12-08,1.41
AAPL,1995-12-11,1.38
AAPL,1995-12-12,1.36
AAPL,1995-12-13,1.37
AAPL,1995-12-14,1.37
AAPL,1995-12-15,1.26
AAPL,1995-12-18,1.15
AAPL,1995-12-19,1.17
AAPL,1995-12-20,1.17
AAPL,1995-12-21,1.16
AAPL,1995-12-22,1.15
AAPL,1995-12-26,1.15
AAPL,1995-12-27,1.16
AAPL,1995-12-28,1.14
AAPL,1995-12-29,1.14
AAPL,1996-01-02,1.15
AAPL,1996-01-03,1.15
AAPL,1996-01-04,1.13
AAPL,1996-01-05,1.22
AAPL,1996-01-08,1.24
AAPL,1996-01-09,1.17
AAPL,1996-01-10,1.22
AAPL,1996-01-11,1.25
AAPL,1996-01-12,1.21
AAPL,1996-01-15,1.22
AAPL,1996-01-16,1.23
AAPL,1996-01-17,1.21
AAPL,1996-01-18,1.14
AAPL,1996-01-19,1.07
AAPL,1996-01-22,1.09
AAPL,1996-01-23,1.13
AAPL,1996-01-24,1.15
AAPL,1996-01-25,1.08
AAPL,1996-01-26,1.09
AAPL,1996-01-29,1.04
AAPL,1996-01-30,0.98
AAPL,1996-01-31,0.99
AAPL,1996-02-01,1.01
AAPL,1996-02-02,1.04
AAPL,1996-02-05,1.04
AAPL,1996-02-06,1.06
AAPL,1996-02-07,1.01
AAPL,1996-02-08,1.0
AAPL,1996-02-09,0.99
AAPL,1996-02-12,1.01
AAPL,1996-02-13,1.0
AAPL,1996-02-14,0.99
AAPL,1996-02-15,1.0
AAPL,1996-02-16,0.98
AAPL,1996-02-20,1.04
AAPL,1996-02-21,1.06
AAPL,1996-02-22,1.07
AAPL,1996-02-23,1.07
AAPL,1996-02-26,1.05
AAPL,1996-02-27,1.02
AAPL,1996-02-28,0.99
AAPL,1996-02-29,0.98
AAPL,1996-03-01,0.96
AAPL,1996-03-04,0.94
AAPL,1996-03-05,0.95
AAPL,1996-03-06,0.94
AAPL,1996-03-07,0.92
AAPL,1996-03-08,0.93
AAPL,1996-03-11,0.92
AAPL,1996-03-12,0.92
AAPL,1996-03-13,0.92
AAPL,1996-03-14,0.92
AAPL,1996-03-15,0.92
AAPL,1996-03-18,0.93
AAPL,1996-03-19,0.92
AAPL,1996-03-20,0.9
AAPL,1996-03-21,0.9
AAPL,1996-03-22,0.91
AAPL,1996-03-25,0.86
AAPL,1996-03-26,0.85
AAPL,1996-03-27,0.9
AAPL,1996-03-28,0.86
AAPL,1996-03-29,0.88
AAPL,1996-04-01,0.91
AAPL,1996-04-02,0.89
AAPL,1996-04-03,0.88
AAPL,1996-04-04,0.86
AAPL,1996-04-08,0.87
AAPL,1996-04-09,0.93
AAPL,1996-04-10,0.93
AAPL,1996-04-11,0.92
AAPL,1996-04-12,0.91
AAPL,1996-04-15,0.92
AAPL,1996-04-16,0.92
AAPL,1996-04-17,0.9
AAPL,1996-04-18,0.88
AAPL,1996-04-19,0.9
AAPL,1996-04-22,0.9
AAPL,1996-04-23,0.88
AAPL,1996-04-24,0.87
AAPL,1996-04-25,0.89
AAPL,1996-04-26,0.88
AAPL,1996-04-29,0.88
AAPL,1996-04-30,0.87
AAPL,1996-05-01,0.87
AAPL,1996-05-02,0.85
AAPL,1996-05-03,0.85
AAPL,1996-05-06,0.92
AAPL,1996-05-07,0.96
AAPL,1996-05-08,0.96
AAPL,1996-05-09,0.93
AAPL,1996-05-10,0.97
AAPL,1996-05-13,0.97
AAPL,1996-05-14,0.98
AAPL,1996-05-15,1.02
AAPL,1996-05-16,1.01
AAPL,1996-05-17,0.99
AAPL,1996-05-20,1.0
AAPL,1996-05-21,0.97
AAPL,1996-05-22,0.93
AAPL,1996-05-23,0.94
AAPL,1996-05-24,0.96
AAPL,1996-05-28,0.94
AAPL,1996-05-29,0.89
AAPL,1996-05-30,0.91
AAPL,1996-05-31,0.93
AAPL,1996-06-03,0.88
AAPL,1996-06-04,0.86
AAPL,1996-06-05,0.9
AAPL,1996-06-06,0.87
AAPL,1996-06-07,0.87
AAPL,1996-06-10,0.86
AAPL,1996-06-11,0.86
AAPL,1996-06-12,0.87
AAPL,1996-06-13,0.88
AAPL,1996-06-14,0.85
AAPL,1996-06-17,0.84
AAPL,1996-06-18,0.81
AAPL,1996-06-19,0.83
AAPL,1996-06-20,0.81
AAPL,1996-06-21,0.81
AAPL,1996-06-24,0.79
AAPL,1996-06-25,0.74
AAPL,1996-06-26,0.71
AAPL,1996-06-27,0.74
AAPL,1996-06-28,0.75
AAPL,1996-07-01,0.77
AAPL,1996-07-02,0.75
AAPL,1996-07-03,0.69
AAPL,1996-07-05,0.7
AAPL,1996-07-08,0.68
AAPL,1996-07-09,0.68
AAPL,1996-07-10,0.67
AAPL,1996-07-11,0.64
AAPL,1996-07-12,0.65
AAPL,1996-07-15,0.61
AAPL,1996-07-16,0.6
AAPL,1996-07-17,0.6
AAPL,1996-07-18,0.75
AAPL,1996-07-19,0.74
AAPL,1996-07-22,0.72
AAPL,1996-07-23,0.73
AAPL,1996-07-24,0.74
AAPL,1996-07-25,0.75
AAPL,1996-07-26,0.79
AAPL,1996-07-29,0.79
AAPL,1996-07-30,0.76
AAPL,1996-07-31,0.79
AAPL,1996-08-01,0.76
AAPL,1996-08-02,0.77
AAPL,1996-08-05,0.75
AAPL,1996-08-06,0.77
AAPL,1996-08-07,0.8
AAPL,1996-08-08,0.79
AAPL,1996-08-09,0.83
AAPL,1996-08-12,0.82
AAPL,1996-08-13,0.8
